Date,Year,Month,Daytype,Weekday,WeekdayNum,Day,Hour,Mississippi Critical,Suwanee Critical,Flightline Critical,Hospital Critical,Combined Critical
6/25/18,2018,June,Weekday,Monday,1,25,20,"2,219",855,"2,108",525,5707
6/25/18,2018,June,Weekday,Monday,1,25,21,"2,139",849,"1,947",526,5460
6/25/18,2018,June,Weekday,Monday,1,25,22,"2,046",772,"1,657",509,4984
6/25/18,2018,June,Weekday,Monday,1,25,23,"1,956",700,"1,534",492,4683
6/26/18,2018,June,Weekday,Tuesday,2,26,0,"1,925",693,"1,459",467,4545
6/26/18,2018,June,Weekday,Tuesday,2,26,1,"1,871",682,"1,365",451,4370
6/26/18,2018,June,Weekday,Tuesday,2,26,2,"1,879",675,"1,344",445,4344
6/26/18,2018,June,Weekday,Tuesday,2,26,3,"1,806",670,"1,359",458,4292
6/26/18,2018,June,Weekday,Tuesday,2,26,4,"1,923",751,"1,391",468,4533
6/26/18,2018,June,Weekday,Tuesday,2,26,5,"2,171",770,"1,449",502,4892
6/26/18,2018,June,Weekday,Tuesday,2,26,6,"2,254",800,"1,496",502,5051
6/26/18,2018,June,Weekday,Tuesday,2,26,7,"2,512",909,"1,873",559,5854
6/26/18,2018,June,Weekday,Tuesday,2,26,8,"3,830",935,"2,112","1,258",8134
6/26/18,2018,June,Weekday,Tuesday,2,26,9,"3,935",986,"2,177","1,336",8434
6/26/18,2018,June,Weekday,Tuesday,2,26,10,"4,127","1,046","2,211","1,402",8786
6/26/18,2018,June,Weekday,Tuesday,2,26,11,"4,221","1,054","2,184","1,370",8830
6/26/18,2018,June,Weekday,Tuesday,2,26,12,"4,303","1,081","2,274","1,457",9114
6/26/18,2018,June,Weekday,Tuesday,2,26,13,"4,320","1,102","2,355","1,489",9266
6/26/18,2018,June,Weekday,Tuesday,2,26,14,"4,306","1,108","2,347","1,499",9261
6/26/18,2018,June,Weekday,Tuesday,2,26,15,"4,199","1,078","2,215","1,491",8982
6/26/18,2018,June,Weekday,Tuesday,2,26,16,"4,022","1,027","2,147","1,395",8591
6/26/18,2018,June,Weekday,Tuesday,2,26,17,"3,761",972,"2,055","1,297",8086
6/26/18,2018,June,Weekday,Tuesday,2,26,18,"2,459",899,"2,194",616,6168
6/26/18,2018,June,Weekday,Tuesday,2,26,19,"2,280",876,"2,205",584,5946
6/26/18,2018,June,Weekday,Tuesday,2,26,20,"2,283",871,"2,185",559,5898
6/26/18,2018,June,Weekday,Tuesday,2,26,21,"2,168",842,"2,097",524,5631
6/26/18,2018,June,Weekday,Tuesday,2,26,22,"2,048",761,"1,868",500,5176
6/26/18,2018,June,Weekday,Tuesday,2,26,23,"1,994",711,"1,359",497,4561
6/27/18,2018,June,Weekday,Wednesday,3,27,0,"1,948",706,"1,294",493,4440
6/27/18,2018,June,Weekday,Wednesday,3,27,1,"1,935",696,"1,277",481,4389
6/27/18,2018,June,Weekday,Wednesday,3,27,2,"1,953",681,"1,319",478,4432
6/27/18,2018,June,Weekday,Wednesday,3,27,3,"1,903",692,"1,352",493,4439
6/27/18,2018,June,Weekday,Wednesday,3,27,4,"2,038",787,"1,353",499,4677
6/27/18,2018,June,Weekday,Wednesday,3,27,5,"2,281",809,"1,371",531,4992
6/27/18,2018,June,Weekday,Wednesday,3,27,6,"2,423",854,"1,518",532,5328
6/27/18,2018,June,Weekday,Wednesday,3,27,7,"2,657",909,"1,873",622,6062
6/27/18,2018,June,Weekday,Wednesday,3,27,8,"3,997",959,"2,036","1,343",8334
6/27/18,2018,June,Weekday,Wednesday,3,27,9,"4,079","1,023","2,058","1,374",8535
6/27/18,2018,June,Weekday,Wednesday,3,27,10,"4,156","1,007","2,187","1,424",8774
6/27/18,2018,June,Weekday,Wednesday,3,27,11,"4,180","1,059","2,194","1,462",8895
6/27/18,2018,June,Weekday,Wednesday,3,27,12,"4,268","1,046","2,305","1,479",9098
6/27/18,2018,June,Weekday,Wednesday,3,27,13,"4,333","1,075","2,515","1,479",9402
6/27/18,2018,June,Weekday,Wednesday,3,27,14,"4,317","1,076","2,242","1,488",9123
6/27/18,2018,June,Weekday,Wednesday,3,27,15,"4,195","1,075","2,246","1,476",8991
6/27/18,2018,June,Weekday,Wednesday,3,27,16,"4,077","1,029","2,383","1,419",8909
6/27/18,2018,June,Weekday,Wednesday,3,27,17,"3,834",951,"2,246","1,341",8372
6/27/18,2018,June,Weekday,Wednesday,3,27,18,"2,518",872,"2,147",618,6155
6/27/18,2018,June,Weekday,Wednesday,3,27,19,"2,374",859,"2,131",595,5959
6/27/18,2018,June,Weekday,Wednesday,3,27,20,"2,397",881,"2,196",565,6039
6/27/18,2018,June,Weekday,Wednesday,3,27,21,"2,296",849,"2,124",544,5813
6/27/18,2018,June,Weekday,Wednesday,3,27,22,"2,137",767,"1,694",524,5122
6/27/18,2018,June,Weekday,Wednesday,3,27,23,"2,049",713,"1,309",509,4581
6/28/18,2018,June,Weekday,Thursday,4,28,0,"2,023",700,"1,296",501,4519
6/28/18,2018,June,Weekday,Thursday,4,28,1,"2,016",705,"1,300",489,4510
6/28/18,2018,June,Weekday,Thursday,4,28,2,"2,035",689,"1,327",486,4538
6/28/18,2018,June,Weekday,Thursday,4,28,3,"2,028",708,"1,363",501,4599
6/28/18,2018,June,Weekday,Thursday,4,28,4,"2,160",795,"1,336",507,4798
6/28/18,2018,June,Weekday,Thursday,4,28,5,"2,362",827,"1,438",556,5183
6/28/18,2018,June,Weekday,Thursday,4,28,6,"2,566",888,"1,582",556,5592
6/28/18,2018,June,Weekday,Thursday,4,28,7,"2,784",975,"1,933",628,6321
6/28/18,2018,June,Weekday,Thursday,4,28,8,"4,142",991,"2,353","1,312",8797
6/28/18,2018,June,Weekday,Thursday,4,28,9,"4,178","1,010","2,431","1,341",8959
6/28/18,2018,June,Weekday,Thursday,4,28,10,"4,242","1,031","2,423","1,396",9092
6/28/18,2018,June,Weekday,Thursday,4,28,11,"4,198","1,033","2,479","1,444",9154
6/28/18,2018,June,Weekday,Thursday,4,28,12,"4,385","1,066","2,510","1,430",9391
6/28/18,2018,June,Weekday,Thursday,4,28,13,"4,351","1,079","2,525","1,507",9462
6/28/18,2018,June,Weekday,Thursday,4,28,14,"4,378","1,104","2,524","1,534",9540
6/28/18,2018,June,Weekday,Thursday,4,28,15,"4,272","1,113","2,451","1,524",9360
6/28/18,2018,June,Weekday,Thursday,4,28,16,"4,113","1,037","2,549","1,406",9106
6/28/18,2018,June,Weekday,Thursday,4,28,17,"3,919",974,"2,517","1,335",8745
6/28/18,2018,June,Weekday,Thursday,4,28,18,"2,538",903,"2,499",620,6560
6/28/18,2018,June,Weekday,Thursday,4,28,19,"2,198",859,"2,415",576,6049
6/28/18,2018,June,Weekday,Thursday,4,28,20,"1,901",841,"2,253",526,5520
6/28/18,2018,June,Weekday,Thursday,4,28,21,"1,798",777,"2,032",482,5090
6/28/18,2018,June,Weekday,Thursday,4,28,22,"1,940",725,"1,892",455,5012
6/28/18,2018,June,Weekday,Thursday,4,28,23,"1,907",682,"1,248",450,4287
6/29/18,2018,June,Weekday,Friday,5,29,0,"1,864",674,"1,227",435,4201
6/29/18,2018,June,Weekday,Friday,5,29,1,"1,837",669,"1,211",436,4152
6/29/18,2018,June,Weekday,Friday,5,29,2,"1,824",657,"1,216",426,4123
6/29/18,2018,June,Weekday,Friday,5,29,3,"1,791",657,"1,219",443,4109
6/29/18,2018,June,Weekday,Friday,5,29,4,"1,894",793,"1,208",446,4340
6/29/18,2018,June,Weekday,Friday,5,29,5,"2,143",761,"1,317",477,4698
6/29/18,2018,June,Weekday,Friday,5,29,6,"2,190",769,"1,342",476,4777
6/29/18,2018,June,Weekday,Friday,5,29,7,"2,389",845,"1,617",535,5385
6/29/18,2018,June,Weekday,Friday,5,29,8,"3,558",864,"1,863","1,173",7458
6/29/18,2018,June,Weekday,Friday,5,29,9,"3,665",910,"1,887","1,216",7678
6/29/18,2018,June,Weekday,Friday,5,29,10,"3,810",911,"1,923","1,268",7912
6/29/18,2018,June,Weekday,Friday,5,29,11,"3,818",952,"1,893","1,261",7924
6/29/18,2018,June,Weekday,Friday,5,29,12,"3,942",949,"1,918","1,272",8081
6/29/18,2018,June,Weekday,Friday,5,29,13,"3,914",976,"2,009","1,330",8229
6/29/18,2018,June,Weekday,Friday,5,29,14,"3,921",994,"2,013","1,338",8266
6/29/18,2018,June,Weekday,Friday,5,29,15,"3,943",996,"2,079","1,331",8350
6/29/18,2018,June,Weekday,Friday,5,29,16,"3,845",993,"2,197","1,270",8304
6/29/18,2018,June,Weekday,Friday,5,29,17,"3,671",910,"2,083","1,201",7865
6/29/18,2018,June,Weekday,Friday,5,29,18,"2,398",857,"2,051",583,5888
6/29/18,2018,June,Weekday,Friday,5,29,19,"2,292",867,"2,014",562,5733
6/29/18,2018,June,Weekday,Friday,5,29,20,"2,269",865,"1,437",539,5110
6/29/18,2018,June,Weekday,Friday,5,29,21,"2,118",805,"1,275",507,4705
6/29/18,2018,June,Weekday,Friday,5,29,22,"2,053",737,"1,231",485,4506
6/29/18,2018,June,Weekday,Friday,5,29,23,"1,975",677,"1,214",468,4334
6/30/18,2018,June,Saturday,Saturday,6,30,0,"1,933",665,"1,178",450,4226
6/30/18,2018,June,Saturday,Saturday,6,30,1,"1,908",667,"1,140",442,4157
6/30/18,2018,June,Saturday,Saturday,6,30,2,"1,861",654,"1,142",437,4095
6/30/18,2018,June,Saturday,Saturday,6,30,3,"1,845",664,"1,126",451,4085
6/30/18,2018,June,Saturday,Saturday,6,30,4,"1,918",660,"1,110",459,4147
6/30/18,2018,June,Saturday,Saturday,6,30,5,"1,934",663,"1,108",446,4150
6/30/18,2018,June,Saturday,Saturday,6,30,6,"1,915",677,"1,051",457,4100
6/30/18,2018,June,Saturday,Saturday,6,30,7,"2,019",688,"1,107",483,4297
6/30/18,2018,June,Saturday,Saturday,6,30,8,"2,429",670,"1,156",763,5018
6/30/18,2018,June,Saturday,Saturday,6,30,9,"2,529",709,"1,190",785,5213
6/30/18,2018,June,Saturday,Saturday,6,30,10,"2,717",747,"1,236",823,5523
6/30/18,2018,June,Saturday,Saturday,6,30,11,"2,775",744,"1,259",834,5612
6/30/18,2018,June,Saturday,Saturday,6,30,12,"2,808",766,"1,310",864,5748
6/30/18,2018,June,Saturday,Saturday,6,30,13,"2,870",787,"1,339",898,5893
6/30/18,2018,June,Saturday,Saturday,6,30,14,"2,893",788,"1,353",892,5926
6/30/18,2018,June,Saturday,Saturday,6,30,15,"2,721",786,"1,306",846,5659
6/30/18,2018,June,Saturday,Saturday,6,30,16,"2,549",705,"1,251",809,5314
6/30/18,2018,June,Saturday,Saturday,6,30,17,"2,300",665,"1,157",732,4853
6/30/18,2018,June,Saturday,Saturday,6,30,18,"1,929",632,"1,128",473,4163
6/30/18,2018,June,Saturday,Saturday,6,30,19,"1,900",637,"1,126",473,4137
6/30/18,2018,June,Saturday,Saturday,6,30,20,"1,960",657,"1,147",465,4229
6/30/18,2018,June,Saturday,Saturday,6,30,21,"1,919",657,"1,096",459,4131
6/30/18,2018,June,Saturday,Saturday,6,30,22,"1,897",639,"1,065",441,4041
6/30/18,2018,June,Saturday,Saturday,6,30,23,"1,856",635,"1,052",427,3971
7/1/18,2018,July,Sunday,Sunday,7,1,0,"1,814",622,"1,035",423,3894
7/1/18,2018,July,Sunday,Sunday,7,1,1,"1,836",624,"1,021",418,3899
7/1/18,2018,July,Sunday,Sunday,7,1,2,"1,834",621,"1,055",424,3934
7/1/18,2018,July,Sunday,Sunday,7,1,3,"1,803",642,"1,037",437,3919
7/1/18,2018,July,Sunday,Sunday,7,1,4,"1,876",651,"1,024",439,3990
7/1/18,2018,July,Sunday,Sunday,7,1,5,"1,862",621,"1,001",435,3919
7/1/18,2018,July,Sunday,Sunday,7,1,6,"1,818",614,967,427,3825
7/1/18,2018,July,Sunday,Sunday,7,1,7,"1,803",581,994,445,3823
7/1/18,2018,July,Sunday,Sunday,7,1,8,"2,106",571,"1,003",694,4374
7/1/18,2018,July,Sunday,Sunday,7,1,9,"2,229",629,"1,056",712,4625
7/1/18,2018,July,Sunday,Sunday,7,1,10,"2,307",623,"1,073",734,4738
7/1/18,2018,July,Sunday,Sunday,7,1,11,"2,383",634,"1,097",740,4854
7/1/18,2018,July,Sunday,Sunday,7,1,12,"2,416",661,"1,137",760,4974
7/1/18,2018,July,Sunday,Sunday,7,1,13,"2,409",632,"1,113",747,4901
7/1/18,2018,July,Sunday,Sunday,7,1,14,"2,403",644,"1,162",748,4956
7/1/18,2018,July,Sunday,Sunday,7,1,15,"2,434",662,"1,145",752,4994
7/1/18,2018,July,Sunday,Sunday,7,1,16,"2,452",678,"1,154",763,5047
7/1/18,2018,July,Sunday,Sunday,7,1,17,"2,355",635,"1,095",741,4826
7/1/18,2018,July,Sunday,Sunday,7,1,18,"1,964",608,"1,050",470,4092
7/1/18,2018,July,Sunday,Sunday,7,1,19,"1,904",636,"1,035",478,4053
7/1/18,2018,July,Sunday,Sunday,7,1,20,"1,896",651,"1,036",463,4046
7/1/18,2018,July,Sunday,Sunday,7,1,21,"1,855",637,"1,025",460,3977
7/1/18,2018,July,Sunday,Sunday,7,1,22,"1,814",628,"1,023",442,3907
7/1/18,2018,July,Sunday,Sunday,7,1,23,"1,742",632,"1,024",431,3829
7/2/18,2018,July,Weekday,Monday,1,2,0,"1,735",606,"1,041",429,3811
7/2/18,2018,July,Weekday,Monday,1,2,1,"1,742",630,"1,033",431,3837
7/2/18,2018,July,Weekday,Monday,1,2,2,"1,755",656,"1,062",428,3901
7/2/18,2018,July,Weekday,Monday,1,2,3,"1,776",659,"1,065",437,3937
7/2/18,2018,July,Weekday,Monday,1,2,4,"1,880",743,"1,097",446,4167
7/2/18,2018,July,Weekday,Monday,1,2,5,"2,123",737,"1,206",497,4563
7/2/18,2018,July,Weekday,Monday,1,2,6,"2,208",757,"1,296",500,4762
7/2/18,2018,July,Weekday,Monday,1,2,7,"2,425",834,"1,797",574,5630
7/2/18,2018,July,Weekday,Monday,1,2,8,"3,676",919,"1,979","1,239",7814
7/2/18,2018,July,Weekday,Monday,1,2,9,"3,964",982,"2,169","1,318",8435
7/2/18,2018,July,Weekday,Monday,1,2,10,"4,070",925,"2,164","1,318",8476
7/2/18,2018,July,Weekday,Monday,1,2,11,"4,120",933,"2,152","1,290",8495
7/2/18,2018,July,Weekday,Monday,1,2,12,"4,155",972,"2,168","1,308",8602
7/2/18,2018,July,Weekday,Monday,1,2,13,"4,184","1,041","2,248","1,350",8822
7/2/18,2018,July,Weekday,Monday,1,2,14,"4,115","1,056","2,225","1,345",8742
7/2/18,2018,July,Weekday,Monday,1,2,15,"3,998","1,013","2,084","1,339",8433
7/2/18,2018,July,Weekday,Monday,1,2,16,"3,848",998,"2,024","1,271",8141
7/2/18,2018,July,Weekday,Monday,1,2,17,"3,605",895,"1,910","1,158",7568
7/2/18,2018,July,Weekday,Monday,1,2,18,"2,272",837,"1,855",546,5509
7/2/18,2018,July,Weekday,Monday,1,2,19,"2,171",828,"1,850",524,5372
7/2/18,2018,July,Weekday,Monday,1,2,20,"2,094",824,"1,756",497,5171
7/2/18,2018,July,Weekday,Monday,1,2,21,"2,003",800,"1,658",487,4947
7/2/18,2018,July,Weekday,Monday,1,2,22,"1,969",724,"1,361",475,4530
7/2/18,2018,July,Weekday,Monday,1,2,23,"1,907",690,"1,280",464,4341
7/3/18,2018,July,Weekday,Tuesday,2,3,0,"1,883",673,"1,288",452,4296
7/3/18,2018,July,Weekday,Tuesday,2,3,1,"1,841",674,"1,261",442,4217
7/3/18,2018,July,Weekday,Tuesday,2,3,2,"1,840",678,"1,280",434,4231
7/3/18,2018,July,Weekday,Tuesday,2,3,3,"1,776",653,"1,296",446,4172
7/3/18,2018,July,Weekday,Tuesday,2,3,4,"1,906",734,"1,291",454,4386
7/3/18,2018,July,Weekday,Tuesday,2,3,5,"2,091",755,"1,356",494,4695
7/3/18,2018,July,Weekday,Tuesday,2,3,6,"2,208",774,"1,436",480,4898
7/3/18,2018,July,Weekday,Tuesday,2,3,7,"2,403",824,"1,607",434,5267
7/3/18,2018,July,Weekday,Tuesday,2,3,8,"3,750",888,"1,920",945,7504
7/3/18,2018,July,Weekday,Tuesday,2,3,9,"3,929",985,"2,173","1,296",8384
7/3/18,2018,July,Weekday,Tuesday,2,3,10,"4,051","1,034","2,220","1,330",8636
7/3/18,2018,July,Weekday,Tuesday,2,3,11,"4,038",991,"2,109","1,363",8501
7/3/18,2018,July,Weekday,Tuesday,2,3,12,"4,064",969,"2,030","1,350",8413
7/3/18,2018,July,Weekday,Tuesday,2,3,13,"4,074",995,"2,141","1,369",8579
7/3/18,2018,July,Weekday,Tuesday,2,3,14,"3,995",971,"2,096","1,334",8395
7/3/18,2018,July,Weekday,Tuesday,2,3,15,"3,877",919,"1,727","1,296",7818
7/3/18,2018,July,Weekday,Tuesday,2,3,16,"3,680",896,"1,500","1,227",7303
7/3/18,2018,July,Weekday,Tuesday,2,3,17,"3,402",828,"1,356","1,148",6734
7/3/18,2018,July,Weekday,Tuesday,2,3,18,"2,165",775,"1,212",539,4691
7/3/18,2018,July,Weekday,Tuesday,2,3,19,"2,005",743,"1,138",510,4397
7/3/18,2018,July,Weekday,Tuesday,2,3,20,"1,985",750,"1,131",500,4366
7/3/18,2018,July,Weekday,Tuesday,2,3,21,"1,914",729,"1,071",485,4199
7/3/18,2018,July,Weekday,Tuesday,2,3,22,"1,894",680,"1,045",470,4089
7/3/18,2018,July,Weekday,Tuesday,2,3,23,"1,809",631,"1,024",448,3912
7/4/18,2018,July,Holiday,Holiday,3,4,0,"1,749",617,"1,006",430,3801
7/4/18,2018,July,Holiday,Holiday,3,4,1,"1,735",618,"1,012",422,3788
7/4/18,2018,July,Holiday,Holiday,3,4,2,"1,731",609,"1,032",419,3790
7/4/18,2018,July,Holiday,Holiday,3,4,3,"1,727",612,"1,042",433,3815
7/4/18,2018,July,Holiday,Holiday,3,4,4,"1,795",713,"1,019",437,3964
7/4/18,2018,July,Holiday,Holiday,3,4,5,"1,915",711,"1,068",467,4161
7/4/18,2018,July,Holiday,Holiday,3,4,6,"1,880",675,"1,000",449,4004
7/4/18,2018,July,Holiday,Holiday,3,4,7,"1,909",700,"1,030",455,4093
7/4/18,2018,July,Holiday,Holiday,3,4,8,"2,827",687,"1,073",939,5527
7/4/18,2018,July,Holiday,Holiday,3,4,9,"3,101",724,"1,157","1,039",6020
7/4/18,2018,July,Holiday,Holiday,3,4,10,"3,300",792,"1,212","1,070",6374
7/4/18,2018,July,Holiday,Holiday,3,4,11,"3,384",789,"1,258","1,095",6526
7/4/18,2018,July,Holiday,Holiday,3,4,12,"3,391",800,"1,280","1,096",6566
7/4/18,2018,July,Holiday,Holiday,3,4,13,"3,443",838,"1,288","1,110",6679
7/4/18,2018,July,Holiday,Holiday,3,4,14,"3,577",837,"1,355","1,126",6895
7/4/18,2018,July,Holiday,Holiday,3,4,15,"3,576",882,"1,365","1,159",6982
7/4/18,2018,July,Holiday,Holiday,3,4,16,"3,523",849,"1,307","1,126",6805
7/4/18,2018,July,Holiday,Holiday,3,4,17,"3,289",837,"1,232","1,090",6448
7/4/18,2018,July,Holiday,Holiday,3,4,18,"2,190",793,"1,229",537,4750
7/4/18,2018,July,Holiday,Holiday,3,4,19,"2,048",762,"1,144",508,4463
7/4/18,2018,July,Holiday,Holiday,3,4,20,"2,033",775,"1,132",499,4439
7/4/18,2018,July,Holiday,Holiday,3,4,21,"1,954",751,"1,103",469,4278
7/4/18,2018,July,Holiday,Holiday,3,4,22,"1,914",705,"1,095",466,4179
7/4/18,2018,July,Holiday,Holiday,3,4,23,"1,867",655,"1,091",447,4060
7/5/18,2018,July,Weekday,Thursday,4,5,0,"1,818",663,"1,100",436,4017
7/5/18,2018,July,Weekday,Thursday,4,5,1,"1,799",675,"1,097",432,4002
7/5/18,2018,July,Weekday,Thursday,4,5,2,"1,784",666,"1,130",430,4010
7/5/18,2018,July,Weekday,Thursday,4,5,3,"1,771",656,"1,131",433,3991
7/5/18,2018,July,Weekday,Thursday,4,5,4,"1,844",732,"1,109",439,4125
7/5/18,2018,July,Weekday,Thursday,4,5,5,"2,114",762,"1,194",466,4536
7/5/18,2018,July,Weekday,Thursday,4,5,6,"2,158",755,"1,444",452,4809
7/5/18,2018,July,Weekday,Thursday,4,5,7,"2,341",853,"1,910",523,5627
7/5/18,2018,July,Weekday,Thursday,4,5,8,"3,476",887,"2,021","1,107",7491
7/5/18,2018,July,Weekday,Thursday,4,5,9,"3,632",923,"2,152","1,140",7846
7/5/18,2018,July,Weekday,Thursday,4,5,10,"3,797",933,"2,204","1,225",8158
7/5/18,2018,July,Weekday,Thursday,4,5,11,"3,702",956,"2,122","1,177",7957
7/5/18,2018,July,Weekday,Thursday,4,5,12,"3,787",949,"2,210","1,173",8119
7/5/18,2018,July,Weekday,Thursday,4,5,13,"3,867",977,"2,267","1,212",8323
7/5/18,2018,July,Weekday,Thursday,4,5,14,"3,934","1,020","2,314","1,247",8515
7/5/18,2018,July,Weekday,Thursday,4,5,15,"3,861",987,"2,265","1,241",8354
7/5/18,2018,July,Weekday,Thursday,4,5,16,"3,745",956,"2,173","1,203",8077
7/5/18,2018,July,Weekday,Thursday,4,5,17,"3,556",897,"2,078","1,125",7655
7/5/18,2018,July,Weekday,Thursday,4,5,18,"2,258",817,"2,044",534,5653
7/5/18,2018,July,Weekday,Thursday,4,5,19,"2,145",800,"1,967",520,5432
7/5/18,2018,July,Weekday,Thursday,4,5,20,"2,085",809,"1,923",495,5312
7/5/18,2018,July,Weekday,Thursday,4,5,21,"1,959",778,"1,803",462,5002
7/5/18,2018,July,Weekday,Thursday,4,5,22,"1,925",726,"1,678",447,4777
7/5/18,2018,July,Weekday,Thursday,4,5,23,"1,843",675,"1,447",438,4404
7/6/18,2018,July,Weekday,Friday,5,6,0,"1,804",679,"1,150",425,4058
7/6/18,2018,July,Weekday,Friday,5,6,1,"1,779",665,"1,125",418,3987
7/6/18,2018,July,Weekday,Friday,5,6,2,"1,773",667,"1,140",417,3998
7/6/18,2018,July,Weekday,Friday,5,6,3,"1,747",670,"1,152",428,3998
7/6/18,2018,July,Weekday,Friday,5,6,4,"1,854",754,"1,176",436,4221
7/6/18,2018,July,Weekday,Friday,5,6,5,"2,081",766,"1,234",465,4545
7/6/18,2018,July,Weekday,Friday,5,6,6,"2,195",767,"1,269",466,4697
7/6/18,2018,July,Weekday,Friday,5,6,7,"2,381",842,"1,645",536,5404
7/6/18,2018,July,Weekday,Friday,5,6,8,"3,673",879,"2,075","1,175",7802
7/6/18,2018,July,Weekday,Friday,5,6,9,"3,775",930,"2,134","1,239",8079
7/6/18,2018,July,Weekday,Friday,5,6,10,"3,979",970,"2,162","1,284",8395
7/6/18,2018,July,Weekday,Friday,5,6,11,"4,004",985,"2,199","1,261",8450
7/6/18,2018,July,Weekday,Friday,5,6,12,"4,038",970,"2,241","1,254",8503
7/6/18,2018,July,Weekday,Friday,5,6,13,"3,378",953,"2,185","1,193",7709
7/6/18,2018,July,Weekday,Friday,5,6,14,"3,400",946,"2,096","1,148",7591
7/6/18,2018,July,Weekday,Friday,5,6,15,"3,726",922,"2,162","1,187",7996
7/6/18,2018,July,Weekday,Friday,5,6,16,"3,673",903,"2,157","1,171",7903
7/6/18,2018,July,Weekday,Friday,5,6,17,"3,526",852,"2,246","1,122",7746
7/6/18,2018,July,Weekday,Friday,5,6,18,"2,273",800,"2,215",544,5832
7/6/18,2018,July,Weekday,Friday,5,6,19,"2,118",794,"2,018",511,5441
7/6/18,2018,July,Weekday,Friday,5,6,20,"2,126",827,"1,413",501,4868
7/6/18,2018,July,Weekday,Friday,5,6,21,"2,005",790,"1,141",482,4419
7/6/18,2018,July,Weekday,Friday,5,6,22,"1,941",708,"1,114",454,4216
7/6/18,2018,July,Weekday,Friday,5,6,23,"1,849",644,"1,093",441,4028
7/7/18,2018,July,Saturday,Saturday,6,7,0,"1,818",639,"1,096",437,3989
7/7/18,2018,July,Saturday,Saturday,6,7,1,"1,820",627,"1,068",427,3943
7/7/18,2018,July,Saturday,Saturday,6,7,2,"1,796",637,"1,091",433,3958
7/7/18,2018,July,Saturday,Saturday,6,7,3,"1,783",635,"1,075",442,3935
7/7/18,2018,July,Saturday,Saturday,6,7,4,"1,855",635,"1,051",441,3982
7/7/18,2018,July,Saturday,Saturday,6,7,5,"1,884",642,"1,050",434,4010
7/7/18,2018,July,Saturday,Saturday,6,7,6,"1,867",637,"1,015",435,3953
7/7/18,2018,July,Saturday,Saturday,6,7,7,"1,983",660,"1,068",465,4176
7/7/18,2018,July,Saturday,Saturday,6,7,8,"2,324",653,"1,130",708,4815
7/7/18,2018,July,Saturday,Saturday,6,7,9,"2,423",668,"1,174",739,5004
7/7/18,2018,July,Saturday,Saturday,6,7,10,"2,478",703,"1,187",762,5131
7/7/18,2018,July,Saturday,Saturday,6,7,11,"2,508",705,"1,244",763,5219
7/7/18,2018,July,Saturday,Saturday,6,7,12,"2,148",694,"1,272",747,4862
7/7/18,2018,July,Saturday,Saturday,6,7,13,"2,046",661,"1,226",716,4649
7/7/18,2018,July,Saturday,Saturday,6,7,14,"2,250",675,"1,165",722,4812
7/7/18,2018,July,Saturday,Saturday,6,7,15,"2,488",691,"1,193",771,5142
7/7/18,2018,July,Saturday,Saturday,6,7,16,"2,554",729,"1,230",792,5305
7/7/18,2018,July,Saturday,Saturday,6,7,17,"2,513",666,"1,182",786,5148
7/7/18,2018,July,Saturday,Saturday,6,7,18,"2,108",672,"1,155",501,4437
7/7/18,2018,July,Saturday,Saturday,6,7,19,"1,983",659,"1,119",498,4259
7/7/18,2018,July,Saturday,Saturday,6,7,20,"2,041",696,"1,229",492,4458
7/7/18,2018,July,Saturday,Saturday,6,7,21,"1,976",671,"1,172",478,4296
7/7/18,2018,July,Saturday,Saturday,6,7,22,"1,928",649,"1,176",465,4219
7/7/18,2018,July,Saturday,Saturday,6,7,23,"1,850",648,"1,141",451,4089
7/8/18,2018,July,Sunday,Sunday,7,8,0,"1,863",641,"1,134",442,4080
7/8/18,2018,July,Sunday,Sunday,7,8,1,"1,820",633,"1,141",436,4029
7/8/18,2018,July,Sunday,Sunday,7,8,2,"1,788",635,"1,160",419,4001
7/8/18,2018,July,Sunday,Sunday,7,8,3,"1,755",624,"1,135",434,3948
7/8/18,2018,July,Sunday,Sunday,7,8,4,"1,845",620,"1,125",442,4032
7/8/18,2018,July,Sunday,Sunday,7,8,5,"1,849",639,"1,120",439,4047
7/8/18,2018,July,Sunday,Sunday,7,8,6,"1,792",608,989,421,3810
7/8/18,2018,July,Sunday,Sunday,7,8,7,"1,830",623,"1,003",446,3902
7/8/18,2018,July,Sunday,Sunday,7,8,8,"2,236",647,"1,084",706,4673
7/8/18,2018,July,Sunday,Sunday,7,8,9,"2,306",652,"1,133",727,4818
7/8/18,2018,July,Sunday,Sunday,7,8,10,"2,413",658,"1,148",746,4964
7/8/18,2018,July,Sunday,Sunday,7,8,11,"2,473",708,"1,157",776,5115
7/8/18,2018,July,Sunday,Sunday,7,8,12,"2,564",731,"1,189",797,5281
7/8/18,2018,July,Sunday,Sunday,7,8,13,"2,603",751,"1,238",824,5415
7/8/18,2018,July,Sunday,Sunday,7,8,14,"2,638",745,"1,249",818,5449
7/8/18,2018,July,Sunday,Sunday,7,8,15,"2,619",762,"1,238",824,5443
7/8/18,2018,July,Sunday,Sunday,7,8,16,"2,654",766,"1,272",836,5528
7/8/18,2018,July,Sunday,Sunday,7,8,17,"2,552",730,"1,199",821,5302
7/8/18,2018,July,Sunday,Sunday,7,8,18,"2,065",664,"1,116",506,4352
7/8/18,2018,July,Sunday,Sunday,7,8,19,"1,945",680,"1,076",498,4199
