Date,Hour,kW Sum
11/22/17,23,6218
11/23/17,0,6204
11/23/17,1,6175
11/23/17,2,6177
11/23/17,3,6154
11/23/17,4,6325
11/23/17,5,6598
11/23/17,6,6238
11/23/17,7,5920
11/23/17,8,5930
11/23/17,9,5925
11/23/17,10,6083
11/23/17,11,6293
11/23/17,12,6506
11/23/17,13,6629
11/23/17,14,6631
11/23/17,15,6486
11/23/17,16,6506
11/23/17,17,6901
11/23/17,18,6670
11/23/17,19,6579
11/23/17,20,6404
11/23/17,21,6382
11/23/17,22,6238
11/23/17,23,6159
11/24/17,0,6130
11/24/17,1,6187
11/24/17,2,6142
11/24/17,3,6172
11/24/17,4,6217
11/24/17,5,6365
11/24/17,6,5890
11/24/17,7,5736
11/24/17,8,5813
11/24/17,9,5932
11/24/17,10,6015
11/24/17,11,6040
11/24/17,12,6160
11/24/17,13,6139
11/24/17,14,6140
11/24/17,15,6103
11/24/17,16,6020
11/24/17,17,6430
11/24/17,18,6354
11/24/17,19,6207
11/24/17,20,6109
11/24/17,21,6128
11/24/17,22,6103
11/24/17,23,6062
11/25/17,0,6112
11/25/17,1,6050
11/25/17,2,6087
11/25/17,3,6112
11/25/17,4,6179
11/25/17,5,6295
11/25/17,6,5914
11/25/17,7,5749
11/25/17,8,5723
11/25/17,9,5846
11/25/17,10,5965
11/25/17,11,6052
11/25/17,12,6038
11/25/17,13,6145
11/25/17,14,6097
11/25/17,15,6002
11/25/17,16,6135
11/25/17,17,6615
11/25/17,18,6474
11/25/17,19,6345
11/25/17,20,6261
11/25/17,21,6286
11/25/17,22,6222
11/25/17,23,6102
11/26/17,0,6158
11/26/17,1,6145
11/26/17,2,6138
11/26/17,3,6154
11/26/17,4,6208
11/26/17,5,6276
11/26/17,6,5960
11/26/17,7,5737
11/26/17,8,5709
11/26/17,9,5892
11/26/17,10,5947
11/26/17,11,6093
11/26/17,12,6126
11/26/17,13,6178
11/26/17,14,6230
11/26/17,15,6277
11/26/17,16,6214
11/26/17,17,6624
11/26/17,18,6442
11/26/17,19,6267
11/26/17,20,6250
11/26/17,21,6253
11/26/17,22,6232
11/26/17,23,6184
11/27/17,0,6185
11/27/17,1,6185
11/27/17,2,6201
11/27/17,3,6358
11/27/17,4,6527
11/27/17,5,7217
11/27/17,6,7445
11/27/17,7,8050
11/27/17,8,8392
11/27/17,9,8526
11/27/17,10,8508
11/27/17,11,8659
11/27/17,12,8656
11/27/17,13,8817
11/27/17,14,8674
11/27/17,15,8422
11/27/17,16,7807
11/27/17,17,7743
11/27/17,18,7417
11/27/17,19,7261
11/27/17,20,7191
11/27/17,21,6960
11/27/17,22,6717
11/27/17,23,6584
11/28/17,0,6558
11/28/17,1,6539
11/28/17,2,6511
11/28/17,3,6528
11/28/17,4,6830
11/28/17,5,7466
11/28/17,6,7457
11/28/17,7,8032
11/28/17,8,8285
11/28/17,9,8564
11/28/17,10,8930
11/28/17,11,9185
11/28/17,12,9510
11/28/17,13,9645
11/28/17,14,9541
11/28/17,15,9288
11/28/17,16,8789
11/28/17,17,8604
11/28/17,18,8026
11/28/17,19,7697
11/28/17,20,7418
11/28/17,21,7417
11/28/17,22,7012
11/28/17,23,6793
11/29/17,0,6785
11/29/17,1,6800
11/29/17,2,6763
11/29/17,3,6872
11/29/17,4,7156
11/29/17,5,7858
11/29/17,6,7779
11/29/17,7,8620
11/29/17,8,9189
11/29/17,9,9787
11/29/17,10,10133
11/29/17,11,10130
11/29/17,12,10314
11/29/17,13,10425
11/29/17,14,10344
11/29/17,15,10066
11/29/17,16,9340
11/29/17,17,9084
11/29/17,18,8564
11/29/17,19,8087
11/29/17,20,7953
11/29/17,21,7820
11/29/17,22,7398
11/29/17,23,7055
11/30/17,0,7038
11/30/17,1,7027
11/30/17,2,6892
11/30/17,3,6924
11/30/17,4,7237
11/30/17,5,7862
11/30/17,6,7901
11/30/17,7,8571
11/30/17,8,9250
11/30/17,9,9742
11/30/17,10,10128
11/30/17,11,10282
11/30/17,12,10455
11/30/17,13,10503
11/30/17,14,10405
11/30/17,15,9983
11/30/17,16,9323
11/30/17,17,9070
11/30/17,18,8706
11/30/17,19,8303
11/30/17,20,8045
11/30/17,21,7883
11/30/17,22,7627
11/30/17,23,7336
12/1/17,0,7301
12/1/17,1,7308
12/1/17,2,7364
12/1/17,3,7392
12/1/17,4,7799
12/1/17,5,8501
12/1/17,6,8480
12/1/17,7,8992
12/1/17,8,9613
12/1/17,9,9919
12/1/17,10,10076
12/1/17,11,10432
12/1/17,12,10486
12/1/17,13,10388
12/1/17,14,10145
12/1/17,15,9623
12/1/17,16,9235
12/1/17,17,9044
12/1/17,18,8522
12/1/17,19,8131
12/1/17,20,7861
12/1/17,21,7631
12/1/17,22,7291
12/1/17,23,7086
12/2/17,0,6959
12/2/17,1,6970
12/2/17,2,6841
12/2/17,3,6842
12/2/17,4,6980
12/2/17,5,7012
12/2/17,6,6756
12/2/17,7,6727
12/2/17,8,6914
12/2/17,9,7423
12/2/17,10,7756
12/2/17,11,7886
12/2/17,12,8130
12/2/17,13,8101
12/2/17,14,8019
12/2/17,15,7831
12/2/17,16,7779
12/2/17,17,8155
12/2/17,18,7907
12/2/17,19,7532
12/2/17,20,7514
12/2/17,21,7320
12/2/17,22,7000
12/2/17,23,6799
12/3/17,0,6645
12/3/17,1,6602
12/3/17,2,6582
12/3/17,3,6514
12/3/17,4,6655
12/3/17,5,6717
12/3/17,6,6307
12/3/17,7,6084
12/3/17,8,6076
12/3/17,9,6202
12/3/17,10,6412
12/3/17,11,6743
12/3/17,12,6972
12/3/17,13,7155
12/3/17,14,7263
12/3/17,15,7187
12/3/17,16,7239
12/3/17,17,7512
12/3/17,18,7287
12/3/17,19,6998
12/3/17,20,6855
12/3/17,21,6723
12/3/17,22,6621
12/3/17,23,6566
12/4/17,0,6553
12/4/17,1,6580
12/4/17,2,6543
12/4/17,3,6662
12/4/17,4,6988
12/4/17,5,7611
12/4/17,6,7719
12/4/17,7,8237
12/4/17,8,8719
12/4/17,9,9037
12/4/17,10,9287
12/4/17,11,9550
12/4/17,12,9632
12/4/17,13,9728
12/4/17,14,9598
12/4/17,15,9338
12/4/17,16,8970
12/4/17,17,8865
12/4/17,18,8208
12/4/17,19,7900
12/4/17,20,7599
12/4/17,21,7433
12/4/17,22,7099
12/4/17,23,6903
12/5/17,0,6922
12/5/17,1,6824
12/5/17,2,6792
12/5/17,3,6817
12/5/17,4,7066
12/5/17,5,7827
12/5/17,6,8000
12/5/17,7,8635
12/5/17,8,9437
12/5/17,9,10058
12/5/17,10,10528
12/5/17,11,10674
12/5/17,12,10808
12/5/17,13,11127
12/5/17,14,10919
12/5/17,15,10646
12/5/17,16,10293
12/5/17,17,9950
12/5/17,18,9562
12/5/17,19,9005
12/5/17,20,8786
12/5/17,21,8459
12/5/17,22,8192
12/5/17,23,7799
12/6/17,0,7824
12/6/17,1,7785
12/6/17,2,7722
12/6/17,3,7685
12/6/17,4,8035
12/6/17,5,8735
12/6/17,6,9142
12/6/17,7,9246
12/6/17,8,9736
12/6/17,9,10160
12/6/17,10,9876
12/6/17,11,9551
12/6/17,12,9118
12/6/17,13,8806
12/6/17,14,8630
12/6/17,15,8378
12/6/17,16,8383
12/6/17,17,8283
12/6/17,18,7793
12/6/17,19,7467
12/6/17,20,7407
12/6/17,21,7359
12/6/17,22,7151
12/6/17,23,7042
12/7/17,0,7025
12/7/17,1,7060
12/7/17,2,7124
12/7/17,3,7187
12/7/17,4,7447
12/7/17,5,8053
12/7/17,6,8551
12/7/17,7,8851
12/7/17,8,9302
12/7/17,9,9270
12/7/17,10,9382
12/7/17,11,9139
12/7/17,12,8943
12/7/17,13,8871
12/7/17,14,8797
12/7/17,15,8777
12/7/17,16,8690
12/7/17,17,8518
12/7/17,18,8295
12/7/17,19,8080
12/7/17,20,8043
12/7/17,21,8008
12/7/17,22,7856
12/7/17,23,7480
12/8/17,0,7419
12/8/17,1,7431
12/8/17,2,7405
12/8/17,3,7464
12/8/17,4,7692
12/8/17,5,8417
12/8/17,6,8959
12/8/17,7,9508
12/8/17,8,9713
12/8/17,9,9723
12/8/17,10,9620
12/8/17,11,9519
12/8/17,12,9436
12/8/17,13,9356
12/8/17,14,9224
12/8/17,15,8775
12/8/17,16,8821
12/8/17,17,8731
12/8/17,18,8489
12/8/17,19,8184
12/8/17,20,8065
12/8/17,21,7809
12/8/17,22,7610
12/8/17,23,7439
12/9/17,0,7541
12/9/17,1,7497
12/9/17,2,7508
12/9/17,3,7550
12/9/17,4,7562
12/9/17,5,7800
12/9/17,6,7859
12/9/17,7,7462
12/9/17,8,7399
12/9/17,9,7293
12/9/17,10,7130
12/9/17,11,6959
12/9/17,12,6666
12/9/17,13,6626
12/9/17,14,6488
12/9/17,15,6554
12/9/17,16,6874
12/9/17,17,7681
12/9/17,18,7674
12/9/17,19,7578
12/9/17,20,7593
12/9/17,21,7606
12/9/17,22,7562
12/9/17,23,7503
12/10/17,0,7558
12/10/17,1,7587
12/10/17,2,7598
12/10/17,3,7600
12/10/17,4,7837
12/10/17,5,8054
12/10/17,6,7868
12/10/17,7,7546
12/10/17,8,7319
12/10/17,9,7075
12/10/17,10,6869
12/10/17,11,6755
12/10/17,12,6661
12/10/17,13,6519
12/10/17,14,6490
12/10/17,15,6497
12/10/17,16,6935
12/10/17,17,7612
12/10/17,18,7535
12/10/17,19,7444
12/10/17,20,7470
12/10/17,21,7505
12/10/17,22,7469
12/10/17,23,7424
12/11/17,0,7438
12/11/17,1,7411
12/11/17,2,7604
12/11/17,3,7711
12/11/17,4,7963
12/11/17,5,8707
12/11/17,6,8975
12/11/17,7,9379
12/11/17,8,9155
12/11/17,9,8981
12/11/17,10,8825
12/11/17,11,8763
12/11/17,12,8855
12/11/17,13,8647
12/11/17,14,8414
12/11/17,15,8186
12/11/17,16,7987
12/11/17,17,8136
12/11/17,18,7753
12/11/17,19,7629
12/11/17,20,7491
12/11/17,21,7388
12/11/17,22,7131
12/11/17,23,6890
12/12/17,0,6889
12/12/17,1,6852
12/12/17,2,6875
12/12/17,3,6858
12/12/17,4,7078
12/12/17,5,7760
12/12/17,6,7913
12/12/17,7,8174
12/12/17,8,8480
12/12/17,9,8683
12/12/17,10,8721
12/12/17,11,8769
12/12/17,12,8726
12/12/17,13,8588
12/12/17,14,8510
12/12/17,15,8333
12/12/17,16,7986
12/12/17,17,8156
12/12/17,18,7900
12/12/17,19,7621
12/12/17,20,7523
12/12/17,21,7411
12/12/17,22,7352
12/12/17,23,7177
12/13/17,0,7116
12/13/17,1,7173
12/13/17,2,7284
12/13/17,3,7334
12/13/17,4,7675
12/13/17,5,8461
12/13/17,6,8820
12/13/17,7,9234
12/13/17,8,9380
12/13/17,9,9285
12/13/17,10,9256
12/13/17,11,8849
12/13/17,12,8652
12/13/17,13,8609
12/13/17,14,8438
12/13/17,15,8282
12/13/17,16,8056
12/13/17,17,8299
12/13/17,18,8067
12/13/17,19,7626
12/13/17,20,7516
12/13/17,21,7307
12/13/17,22,7003
12/13/17,23,6823
12/14/17,0,6743
12/14/17,1,6757
12/14/17,2,6806
12/14/17,3,6934
12/14/17,4,7148
12/14/17,5,7741
12/14/17,6,7945
12/14/17,7,8371
12/14/17,8,8595
12/14/17,9,8707
12/14/17,10,8856
12/14/17,11,8683
12/14/17,12,8551
12/14/17,13,8480
12/14/17,14,8340
12/14/17,15,8017
12/14/17,16,7882
12/14/17,17,7854
12/14/17,18,7611
12/14/17,19,7333
12/14/17,20,7185
12/14/17,21,7048
12/14/17,22,6797
12/14/17,23,6612
12/15/17,0,6604
12/15/17,1,6600
12/15/17,2,6544
12/15/17,3,6572
12/15/17,4,6804
12/15/17,5,7463
12/15/17,6,7732
12/15/17,7,7926
12/15/17,8,8305
12/15/17,9,8241
12/15/17,10,8307
12/15/17,11,8191
12/15/17,12,8037
12/15/17,13,8162
12/15/17,14,7888
12/15/17,15,7797
12/15/17,16,7844
12/15/17,17,7815
12/15/17,18,7322
12/15/17,19,7084
12/15/17,20,7036
12/15/17,21,6980
12/15/17,22,6857
12/15/17,23,6778
12/16/17,0,6762
12/16/17,1,6804
12/16/17,2,6806
12/16/17,3,6836
12/16/17,4,6872
12/16/17,5,6999
12/16/17,6,6906
12/16/17,7,6626
12/16/17,8,6444
12/16/17,9,6349
12/16/17,10,6200
12/16/17,11,6130
12/16/17,12,6130
12/16/17,13,6041
12/16/17,14,6019
12/16/17,15,6042
12/16/17,16,6158
12/16/17,17,6767
12/16/17,18,6737
12/16/17,19,6623
12/16/17,20,6653
12/16/17,21,6652
12/16/17,22,6573
12/16/17,23,6462
12/17/17,0,6443
12/17/17,1,6469
12/17/17,2,6492
12/17/17,3,6468
12/17/17,4,6555
12/17/17,5,6577
12/17/17,6,6433
12/17/17,7,6083
12/17/17,8,6002
12/17/17,9,6146
12/17/17,10,6386
12/17/17,11,6590
12/17/17,12,6627
12/17/17,13,6687
12/17/17,14,6714
12/17/17,15,6787
12/17/17,16,7014
12/17/17,17,7324
12/17/17,18,7196
12/17/17,19,7096
12/17/17,20,7042
12/17/17,21,7015
12/17/17,22,6941
12/17/17,23,6958
12/18/17,0,7051
12/18/17,1,6929
12/18/17,2,6899
12/18/17,3,6959
12/18/17,4,7297
12/18/17,5,8014
12/18/17,6,8607
12/18/17,7,9151
12/18/17,8,9675
12/18/17,9,10061
12/18/17,10,10155
12/18/17,11,10203
12/18/17,12,10238
12/18/17,13,10294
12/18/17,14,10078
12/18/17,15,9510
12/18/17,16,8862
12/18/17,17,8539
12/18/17,18,8083
12/18/17,19,7654
12/18/17,20,7551
12/18/17,21,7537
12/18/17,22,7272
12/18/17,23,7027
12/19/17,0,6998
12/19/17,1,6916
12/19/17,2,6932
12/19/17,3,6901
12/19/17,4,7149
12/19/17,5,7894
12/19/17,6,8372
12/19/17,7,8864
12/19/17,8,9485
12/19/17,9,9844
12/19/17,10,10011
12/19/17,11,10100
12/19/17,12,10302
12/19/17,13,10492
12/19/17,14,10346
12/19/17,15,9958
12/19/17,16,9376
12/19/17,17,9226
12/19/17,18,8630
12/19/17,19,8184
12/19/17,20,7874
12/19/17,21,7636
12/19/17,22,7207
12/19/17,23,7090
12/20/17,0,7064
12/20/17,1,7048
12/20/17,2,7092
12/20/17,3,7024
12/20/17,4,7405
12/20/17,5,8128
12/20/17,6,8334
12/20/17,7,8918
12/20/17,8,9406
12/20/17,9,9907
12/20/17,10,10180
12/20/17,11,10094
12/20/17,12,10180
12/20/17,13,10212
12/20/17,14,10153
12/20/17,15,9735
12/20/17,16,9259
12/20/17,17,9050
12/20/17,18,8605
12/20/17,19,8260
12/20/17,20,8131
12/20/17,21,7865
12/20/17,22,7552
12/20/17,23,7241
12/21/17,0,7005
12/21/17,1,6965
12/21/17,2,6783
12/21/17,3,6808
12/21/17,4,7113
12/21/17,5,7741
12/21/17,6,7968
12/21/17,7,8213
12/21/17,8,8463
12/21/17,9,8755
12/21/17,10,9000
12/21/17,11,9038
12/21/17,12,9210
12/21/17,13,9297
12/21/17,14,9090
12/21/17,15,8770
12/21/17,16,8191
12/21/17,17,8056
12/21/17,18,7728
12/21/17,19,7364
12/21/17,20,7192
12/21/17,21,6958
12/21/17,22,6794
12/21/17,23,6546
12/22/17,0,6529
12/22/17,1,6483
12/22/17,2,6410
12/22/17,3,6423
12/22/17,4,6712
12/22/17,5,7296
12/22/17,6,7479
12/22/17,7,7731
12/22/17,8,8071
12/22/17,9,8277
12/22/17,10,8515
12/22/17,11,8594
12/22/17,12,8365
12/22/17,13,8301
12/22/17,14,8057
12/22/17,15,7839
12/22/17,16,7650
12/22/17,17,7840
12/22/17,18,7425
12/22/17,19,7160
12/22/17,20,6953
12/22/17,21,6831
12/22/17,22,6743
12/22/17,23,6614
12/23/17,0,6627
12/23/17,1,6605
12/23/17,2,6557
12/23/17,3,6642
12/23/17,4,6772
12/23/17,5,6936
12/23/17,6,6685
12/23/17,7,6487
12/23/17,8,6587
12/23/17,9,6823
12/23/17,10,7024
12/23/17,11,7062
12/23/17,12,7150
12/23/17,13,7234
12/23/17,14,7189
12/23/17,15,7142
12/23/17,16,7213
12/23/17,17,7553
12/23/17,18,7340
12/23/17,19,7154
12/23/17,20,7063
12/23/17,21,7010
12/23/17,22,6964
12/23/17,23,6835
12/24/17,0,6845
12/24/17,1,6694
12/24/17,2,6607
12/24/17,3,6504
12/24/17,4,6575
12/24/17,5,6726
12/24/17,6,6570
12/24/17,7,6120
12/24/17,8,6006
12/24/17,9,6099
12/24/17,10,6102
12/24/17,11,6102
12/24/17,12,6038
12/24/17,13,5970
12/24/17,14,5953
12/24/17,15,5934
12/24/17,16,5981
12/24/17,17,6400
12/24/17,18,6356
12/24/17,19,6199
12/24/17,20,6168
12/24/17,21,6143
12/24/17,22,6182
12/24/17,23,6213
12/25/17,0,6253
12/25/17,1,6242
12/25/17,2,6296
12/25/17,3,6420
12/25/17,4,6507
12/25/17,5,6482
12/25/17,6,6299
12/25/17,7,6065
12/25/17,8,5967
12/25/17,9,5834
12/25/17,10,5763
12/25/17,11,5760
12/25/17,12,5645
12/25/17,13,5581
12/25/17,14,5601
12/25/17,15,5616
12/25/17,16,5712
12/25/17,17,6360
12/25/17,18,6484
12/25/17,19,6461
12/25/17,20,6508
12/25/17,21,6588
12/25/17,22,6507
12/25/17,23,6669
12/26/17,0,6891
12/26/17,1,6970
12/26/17,2,6945
12/26/17,3,7049
12/26/17,4,7305
12/26/17,5,7703
12/26/17,6,8040
12/26/17,7,7985
12/26/17,8,7810
12/26/17,9,7406
12/26/17,10,7134
12/26/17,11,6869
12/26/17,12,6746
12/26/17,13,6592
12/26/17,14,6484
12/26/17,15,6271
12/26/17,16,6250
12/26/17,17,6743
12/26/17,18,6660
12/26/17,19,6509
12/26/17,20,6431
12/26/17,21,6472
12/26/17,22,6422
12/26/17,23,6276
12/27/17,0,6291
12/27/17,1,6342
12/27/17,2,6330
12/27/17,3,6406
12/27/17,4,6558
12/27/17,5,7077
12/27/17,6,7279
12/27/17,7,7684
12/27/17,8,7959
12/27/17,9,8047
12/27/17,10,7995
12/27/17,11,7910
12/27/17,12,7834
12/27/17,13,7959
12/27/17,14,7855
12/27/17,15,7708
12/27/17,16,7689
12/27/17,17,7578
12/27/17,18,7276
12/27/17,19,7162
12/27/17,20,7119
12/27/17,21,7052
12/27/17,22,6991
12/27/17,23,6935
12/28/17,0,6772
12/28/17,1,6858
12/28/17,2,6834
12/28/17,3,6891
12/28/17,4,7088
12/28/17,5,7617
12/28/17,6,7864
12/28/17,7,7955
12/28/17,8,8120
12/28/17,9,8436
12/28/17,10,8319
12/28/17,11,8426
12/28/17,12,8186
12/28/17,13,8114
12/28/17,14,7927
12/28/17,15,7593
12/28/17,16,7560
12/28/17,17,7651
12/28/17,18,7495
12/28/17,19,7270
12/28/17,20,7220
12/28/17,21,7059
12/28/17,22,6941
12/28/17,23,6831
12/29/17,0,6895
12/29/17,1,6894
12/29/17,2,6856
12/29/17,3,6826
12/29/17,4,7042
12/29/17,5,7584
12/29/17,6,7873
12/29/17,7,7807
12/29/17,8,7820
12/29/17,9,7751
12/29/17,10,7554
12/29/17,11,7408
12/29/17,12,7011
12/29/17,13,6871
12/29/17,14,6614
12/29/17,15,6475
12/29/17,16,6390
12/29/17,17,6804
12/29/17,18,6781
12/29/17,19,6635
12/29/17,20,6731
12/29/17,21,6769
12/29/17,22,6700
12/29/17,23,6574
12/30/17,0,6624
12/30/17,1,6680
12/30/17,2,6579
12/30/17,3,6615
12/30/17,4,6673
12/30/17,5,6716
12/30/17,6,6730
12/30/17,7,6320
12/30/17,8,6166
12/30/17,9,6131
12/30/17,10,6067
12/30/17,11,6035
12/30/17,12,5947
12/30/17,13,5920
12/30/17,14,5888
12/30/17,15,5826
12/30/17,16,5965
12/30/17,17,6464
12/30/17,18,6483
12/30/17,19,6387
12/30/17,20,6293
12/30/17,21,6306
12/30/17,22,6284
12/30/17,23,6216
12/31/17,0,6221
12/31/17,1,6199
12/31/17,2,6246
12/31/17,3,6225
12/31/17,4,6367
12/31/17,5,6456
12/31/17,6,6429
12/31/17,7,6029
12/31/17,8,5845
12/31/17,9,5914
12/31/17,10,5929
12/31/17,11,5890
12/31/17,12,5910
12/31/17,13,5920
12/31/17,14,5941
12/31/17,15,6122
12/31/17,16,6603
12/31/17,17,6919
12/31/17,18,6935
12/31/17,19,6955
12/31/17,20,7006
12/31/17,21,6893
12/31/17,22,6936
12/31/17,23,6928
1/1/18,0,7031
1/1/18,1,7093
1/1/18,2,7274
1/1/18,3,7444
1/1/18,4,7562
1/1/18,5,7775
1/1/18,6,7706
1/1/18,7,7412
1/1/18,8,7472
1/1/18,9,7351
1/1/18,10,7164
1/1/18,11,7042
1/1/18,12,6955
1/1/18,13,6784
1/1/18,14,6684
1/1/18,15,6745
1/1/18,16,7021
1/1/18,17,7649
1/1/18,18,7730
1/1/18,19,7920
1/1/18,20,7964
1/1/18,21,8005
1/1/18,22,7984
1/1/18,23,8102
1/2/18,0,8184
1/2/18,1,8262
1/2/18,2,8340
1/2/18,3,8522
1/2/18,4,8840
1/2/18,5,9521
1/2/18,6,10265
1/2/18,7,10695
1/2/18,8,10921
1/2/18,9,10786
1/2/18,10,10497
1/2/18,11,10143
1/2/18,12,9937
1/2/18,13,9760
1/2/18,14,9363
1/2/18,15,9193
1/2/18,16,8946
1/2/18,17,9293
1/2/18,18,9156
1/2/18,19,9111
1/2/18,20,9075
1/2/18,21,9025
1/2/18,22,8945
1/2/18,23,8790
1/3/18,0,8794
1/3/18,1,8859
1/3/18,2,8841
1/3/18,3,8897
1/3/18,4,9216
1/3/18,5,9560
1/3/18,6,10162
1/3/18,7,10466
1/3/18,8,10408
1/3/18,9,10341
1/3/18,10,10345
1/3/18,11,9869
1/3/18,12,9496
1/3/18,13,9404
1/3/18,14,9373
1/3/18,15,9075
1/3/18,16,8922
1/3/18,17,9129
1/3/18,18,8985
1/3/18,19,9041
1/3/18,20,9133
1/3/18,21,8967
1/3/18,22,8820
1/3/18,23,8622
1/4/18,0,8695
1/4/18,1,8841
1/4/18,2,8852
1/4/18,3,9071
1/4/18,4,9415
1/4/18,5,10114
1/4/18,6,10463
1/4/18,7,10885
1/4/18,8,10891
1/4/18,9,10734
1/4/18,10,10524
1/4/18,11,10152
1/4/18,12,9922
1/4/18,13,9674
1/4/18,14,9364
1/4/18,15,9072
1/4/18,16,8608
1/4/18,17,8823
1/4/18,18,8789
1/4/18,19,8644
1/4/18,20,8644
1/4/18,21,8691
1/4/18,22,8657
1/4/18,23,8663
1/5/18,0,8653
1/5/18,1,8817
1/5/18,2,8786
1/5/18,3,8895
1/5/18,4,9261
1/5/18,5,9914
1/5/18,6,10452
1/5/18,7,11037
1/5/18,8,11176
1/5/18,9,10903
1/5/18,10,10333
1/5/18,11,9688
1/5/18,12,9354
1/5/18,13,9069
1/5/18,14,8758
1/5/18,15,8458
1/5/18,16,8209
1/5/18,17,8626
1/5/18,18,8509
1/5/18,19,8342
1/5/18,20,8303
1/5/18,21,8355
1/5/18,22,8172
1/5/18,23,8148
1/6/18,0,8277
1/6/18,1,8197
1/6/18,2,8333
1/6/18,3,8336
1/6/18,4,8472
1/6/18,5,8697
1/6/18,6,8561
1/6/18,7,8381
1/6/18,8,8198
1/6/18,9,7871
1/6/18,10,7521
1/6/18,11,7241
1/6/18,12,7072
1/6/18,13,7116
1/6/18,14,7027
1/6/18,15,7018
1/6/18,16,7172
1/6/18,17,7885
1/6/18,18,7945
1/6/18,19,7933
1/6/18,20,8028
1/6/18,21,8072
1/6/18,22,8049
1/6/18,23,8154
1/7/18,0,8169
1/7/18,1,8198
1/7/18,2,8352
1/7/18,3,8389
1/7/18,4,8499
1/7/18,5,8821
1/7/18,6,8535
1/7/18,7,8285
1/7/18,8,7939
1/7/18,9,7710
1/7/18,10,7404
1/7/18,11,7282
1/7/18,12,7130
1/7/18,13,6997
1/7/18,14,6978
1/7/18,15,7095
1/7/18,16,7308
1/7/18,17,7776
1/7/18,18,7782
1/7/18,19,7811
1/7/18,20,7715
1/7/18,21,7631
1/7/18,22,7592
1/7/18,23,7527
1/8/18,0,7454
1/8/18,1,7472
1/8/18,2,7561
1/8/18,3,7643
1/8/18,4,8035
1/8/18,5,8808
1/8/18,6,9162
1/8/18,7,9511
1/8/18,8,9591
1/8/18,9,9456
1/8/18,10,9403
1/8/18,11,9101
1/8/18,12,8877
1/8/18,13,8883
1/8/18,14,8598
1/8/18,15,8404
1/8/18,16,8097
1/8/18,17,8192
1/8/18,18,7838
1/8/18,19,7606
1/8/18,20,7411
1/8/18,21,7314
1/8/18,22,7169
1/8/18,23,6932
1/9/18,0,6896
1/9/18,1,6973
1/9/18,2,6945
1/9/18,3,6909
1/9/18,4,7177
1/9/18,5,7858
1/9/18,6,8368
1/9/18,7,8542
1/9/18,8,8834
1/9/18,9,9029
1/9/18,10,9191
1/9/18,11,8994
1/9/18,12,9021
1/9/18,13,9062
1/9/18,14,8942
1/9/18,15,8818
1/9/18,16,8623
1/9/18,17,8354
1/9/18,18,7898
1/9/18,19,7655
1/9/18,20,7515
1/9/18,21,7292
1/9/18,22,7252
1/9/18,23,6895
1/10/18,0,6908
1/10/18,1,6859
1/10/18,2,6962
1/10/18,3,6867
1/10/18,4,7128
1/10/18,5,7845
1/10/18,6,8478
1/10/18,7,8724
1/10/18,8,9072
1/10/18,9,9114
1/10/18,10,9620
1/10/18,11,9515
1/10/18,12,9647
1/10/18,13,9777
1/10/18,14,9828
1/10/18,15,9088
1/10/18,16,8578
1/10/18,17,9026
1/10/18,18,8451
1/10/18,19,8003
1/10/18,20,7820
1/10/18,21,7556
1/10/18,22,7483
1/10/18,23,7308
1/11/18,0,7161
1/11/18,1,7172
1/11/18,2,7181
1/11/18,3,7139
1/11/18,4,7407
1/11/18,5,8020
1/11/18,6,8527
1/11/18,7,8984
1/11/18,8,9252
1/11/18,9,9590
1/11/18,10,9625
1/11/18,11,9746
1/11/18,12,9765
1/11/18,13,9807
1/11/18,14,9543
1/11/18,15,9303
1/11/18,16,8694
1/11/18,17,8597
1/11/18,18,8391
1/11/18,19,7951
1/11/18,20,7859
1/11/18,21,7584
1/11/18,22,7559
1/11/18,23,7348
1/12/18,0,7315
1/12/18,1,7360
1/12/18,2,7311
1/12/18,3,7339
1/12/18,4,7577
1/12/18,5,8042
1/12/18,6,8422
1/12/18,7,8705
1/12/18,8,9073
1/12/18,9,9170
1/12/18,10,9147
1/12/18,11,9022
1/12/18,12,8871
1/12/18,13,8909
1/12/18,14,8564
1/12/18,15,8289
1/12/18,16,8026
1/12/18,17,8172
1/12/18,18,7688
1/12/18,19,7392
1/12/18,20,7241
1/12/18,21,7305
1/12/18,22,7274
1/12/18,23,7236
1/13/18,0,7335
1/13/18,1,7415
1/13/18,2,7487
1/13/18,3,7572
1/13/18,4,7691
1/13/18,5,7920
1/13/18,6,7985
1/13/18,7,7739
1/13/18,8,7706
1/13/18,9,7642
1/13/18,10,7544
1/13/18,11,7442
1/13/18,12,7250
1/13/18,13,6965
1/13/18,14,6916
1/13/18,15,6873
1/13/18,16,7042
1/13/18,17,7604
1/13/18,18,7840
1/13/18,19,7846
1/13/18,20,7987
1/13/18,21,8101
1/13/18,22,8135
1/13/18,23,8181
1/14/18,0,8243
1/14/18,1,8296
1/14/18,2,8396
1/14/18,3,8453
1/14/18,4,8516
1/14/18,5,8725
1/14/18,6,8544
1/14/18,7,8168
1/14/18,8,8016
1/14/18,9,7856
1/14/18,10,7670
1/14/18,11,7349
1/14/18,12,7002
1/14/18,13,6800
1/14/18,14,6733
1/14/18,15,6763
1/14/18,16,6888
1/14/18,17,7452
1/14/18,18,7567
1/14/18,19,7541
1/14/18,20,7526
1/14/18,21,7622
