Meter ID     , Date / Time          , KW(ch: 1  set:0)   , KVAR(ch: 2  set:0) , KVA(0(ch: 2  set:0), PF(0(ch: 3  set:0) ,
8B249620     , 8/26/19 01:15        ,7329.6,1605.6,7503.4,0.98,
8B249620     , 8/26/19 01:30        ,7236,1598.4,7410.44,0.98,
8B249620     , 8/26/19 01:45        ,7135.2,1555.2,7302.72,0.98,
8B249620     , 8/26/19 02:00        ,6976.8,1468.8,7129.73,0.98,
8B249620     , 8/26/19 02:15        ,6912,1440,7060.41,0.98,
8B249620     , 8/26/19 02:30        ,6789.6,1396.8,6931.79,0.98,
8B249620     , 8/26/19 02:45        ,6782.4,1375.2,6920.41,0.98,
8B249620     , 8/26/19 03:00        ,6825.6,1389.6,6965.62,0.98,
8B249620     , 8/26/19 03:15        ,6847.2,1360.8,6981.11,0.98,
8B249620     , 8/26/19 03:30        ,6840,1353.6,6972.65,0.98,
8B249620     , 8/26/19 03:45        ,6969.6,1360.8,7101.2,0.98,
8B249620     , 8/26/19 04:00        ,7041.6,1375.2,7174.63,0.98,
8B249620     , 8/26/19 04:15        ,7120.8,1368,7251.01,0.98,
8B249620     , 8/26/19 04:30        ,6739.2,1360.8,6875.22,0.98,
8B249620     , 8/26/19 04:45        ,6732,1332,6862.51,0.98,
8B249620     , 8/26/19 05:00        ,6804,1339.2,6934.54,0.98,
8B249620     , 8/26/19 05:15        ,7034.4,1382.4,7168.95,0.98,
8B249620     , 8/26/19 05:30        ,7228.8,1396.8,7362.51,0.98,
8B249620     , 8/26/19 05:45        ,7560,1389.6,7686.65,0.98,
8B249620     , 8/26/19 06:00        ,7797.6,1418.4,7925.55,0.98,
8B249620     , 8/26/19 06:15        ,7819.2,1454.4,7953.31,0.98,
8B249620     , 8/26/19 06:30        ,7740,1468.8,7878.13,0.98,
8B249620     , 8/26/19 06:45        ,7725.6,1274.4,7830.01,0.99,
8B249620     , 8/26/19 07:00        ,8121.6,1404,8242.06,0.99,
8B249620     , 8/26/19 07:15        ,8208,1418.4,8329.65,0.99,
8B249620     , 8/26/19 07:30        ,7963.2,1425.6,8089.8,0.98,
8B249620     , 8/26/19 07:45        ,7984.8,1562.4,8136.22,0.98,
8B249620     , 8/26/19 08:00        ,8323.2,1713.6,8497.77,0.98,
8B249620     , 8/26/19 08:15        ,8380.8,1778.4,8567.41,0.98,
8B249620     , 8/26/19 08:30        ,8208,1893.6,8423.6,0.97,
8B249620     , 8/26/19 08:45        ,8006.4,2052,8265.18,0.97,
8B249620     , 8/26/19 09:00        ,7581.6,2080.8,7861.96,0.96,
8B249620     , 8/26/19 09:15        ,7113.6,2124,7423.93,0.96,
8B249620     , 8/26/19 09:30        ,6883.2,2246.4,7240.49,0.95,
8B249620     , 8/26/19 09:45        ,6732,2304,7115.35,0.95,
8B249620     , 8/26/19 10:00        ,6753.6,2404.8,7168.97,0.94,
8B249620     , 8/26/19 10:15        ,6804,2520,7255.67,0.94,
8B249620     , 8/26/19 10:30        ,6782.4,2448,7210.66,0.94,
8B249620     , 8/26/19 10:45        ,6580.8,2512.8,7044.22,0.93,
8B249620     , 8/26/19 11:00        ,6717.6,2556,7187.44,0.93,
8B249620     , 8/26/19 11:15        ,7135.2,2592,7591.41,0.94,
8B249620     , 8/26/19 11:30        ,7099.2,2678.4,7587.65,0.94,
8B249620     , 8/26/19 11:45        ,7776,2664,8219.68,0.95,
8B249620     , 8/26/19 12:00        ,7358.4,2772,7863.21,0.94,
8B249620     , 8/26/19 12:15        ,7675.2,2764.8,8157.99,0.94,
8B249620     , 8/26/19 12:30        ,7545.6,2721.6,8021.42,0.94,
8B249620     , 8/26/19 12:45        ,8294.4,2649.6,8707.32,0.95,
8B249620     , 8/26/19 13:00        ,7387.2,2872.8,7926.14,0.93,
8B249620     , 8/26/19 13:15        ,8200.8,2808,8668.22,0.95,
8B249620     , 8/26/19 13:30        ,8092.8,2808,8566.11,0.94,
8B249620     , 8/26/19 13:45        ,7934.4,2815.2,8419.03,0.94,
8B249620     , 8/26/19 14:00        ,7538.4,2872.8,8067.25,0.93,
8B249620     , 8/26/19 14:15        ,7783.2,2880,8298.95,0.94,
8B249620     , 8/26/19 14:30        ,7920,2894.4,8432.32,0.94,
8B249620     , 8/26/19 14:45        ,8236.8,2894.4,8730.55,0.94,
8B249620     , 8/26/19 15:00        ,8683.2,2901.6,9155.18,0.95,
8B249620     , 8/26/19 15:15        ,8949.6,3002.4,9439.8,0.95,
8B249620     , 8/26/19 15:30        ,10044,2836.8,10436.92,0.96,
8B249620     , 8/26/19 15:45        ,10483.2,2750.4,10838,0.97,
8B249620     , 8/26/19 16:00        ,10540.8,2656.8,10870.47,0.97,
8B249620     , 8/26/19 16:15        ,10101.6,2779.2,10476.94,0.96,
8B249620     , 8/26/19 16:30        ,11109.6,2714.4,11436.4,0.97,
8B249620     , 8/26/19 16:45        ,11145.6,2736,11476.5,0.97,
8B249620     , 8/26/19 17:00        ,11390.4,2772,11722.85,0.97,
8B249620     , 8/26/19 17:15        ,11671.2,2707.2,11981.06,0.97,
8B249620     , 8/26/19 17:30        ,12182.4,2656.8,12468.74,0.98,
8B249620     , 8/26/19 17:45        ,12484.8,2642.4,12761.37,0.98,
8B249620     , 8/26/19 18:00        ,12708,2556,12962.5,0.98,
8B249620     , 8/26/19 18:15        ,12679.2,2592,12941.43,0.98,
8B249620     , 8/26/19 18:30        ,12549.6,2476.8,12791.68,0.98,
8B249620     , 8/26/19 18:45        ,12506.4,2498.4,12753.51,0.98,
8B249620     , 8/26/19 19:00        ,12304.8,2512.8,12558.75,0.98,
8B249620     , 8/26/19 19:15        ,12420,2563.2,12681.73,0.98,
8B249620     , 8/26/19 19:30        ,12304.8,2498.4,12555.88,0.98,
8B249620     , 8/26/19 19:45        ,12319.2,2484,12567.14,0.98,
8B249620     , 8/26/19 20:00        ,12103.2,2412,12341.2,0.98,
8B249620     , 8/26/19 20:15        ,11908.8,2390.4,12146.34,0.98,
8B249620     , 8/26/19 20:30        ,11584.8,2340,11818.76,0.98,
8B249620     , 8/26/19 20:45        ,11419.2,2332.8,11655.05,0.98,
8B249620     , 8/26/19 21:00        ,11167.2,2325.6,11406.79,0.98,
8B249620     , 8/26/19 21:15        ,10807.2,2260.8,11041.14,0.98,
8B249620     , 8/26/19 21:30        ,10533.6,2232,10767.48,0.98,
8B249620     , 8/26/19 21:45        ,10166.4,2152.8,10391.83,0.98,
8B249620     , 8/26/19 22:00        ,9864,2131.2,10091.61,0.98,
8B249620     , 8/26/19 22:15        ,9496.8,2102.4,9726.73,0.98,
8B249620     , 8/26/19 22:30        ,9172.8,2016,9391.73,0.98,
8B249620     , 8/26/19 22:45        ,8906.4,1879.2,9102.49,0.98,
8B249620     , 8/26/19 23:00        ,8496,1814.4,8687.58,0.98,
8B249620     , 8/26/19 23:15        ,8244,1713.6,8420.21,0.98,
8B249620     , 8/26/19 23:30        ,7977.6,1684.8,8153.57,0.98,
8B249620     , 8/26/19 23:45        ,7660.8,1562.4,7818.5,0.98,
8B249620     , 8/27/19 00:00        ,7516.8,1576.8,7680.4,0.98,
8B249620     , 8/27/19 00:15        ,7372.8,1533.6,7530.61,0.98,
8B249620     , 8/27/19 00:30        ,7250.4,1504.8,7404.91,0.98,
8B249620     , 8/27/19 00:45        ,7120.8,1497.6,7276.58,0.98,
8B249620     , 8/27/19 01:00        ,6955.2,1454.4,7105.64,0.98,
8B249620     , 8/27/19 01:15        ,6796.8,1389.6,6937.4,0.98,
8B249620     , 8/27/19 01:30        ,6818.4,1418.4,6964.37,0.98,
8B249620     , 8/27/19 01:45        ,6703.2,1360.8,6839.93,0.98,
8B249620     , 8/27/19 02:00        ,6674.4,1360.8,6811.71,0.98,
8B249620     , 8/27/19 02:15        ,6732,1440,6884.29,0.98,
8B249620     , 8/27/19 02:30        ,6652.8,1368,6791.99,0.98,
8B249620     , 8/27/19 02:45        ,6703.2,1382.4,6844.26,0.98,
8B249620     , 8/27/19 03:00        ,6652.8,1353.6,6789.11,0.98,
8B249620     , 8/27/19 03:15        ,6681.6,1353.6,6817.33,0.98,
8B249620     , 8/27/19 03:30        ,6724.8,1346.4,6858.26,0.98,
8B249620     , 8/27/19 03:45        ,6681.6,1310.4,6808.89,0.98,
8B249620     , 8/27/19 04:00        ,6782.4,1324.8,6910.57,0.98,
8B249620     , 8/27/19 04:15        ,6652.8,1238.4,6767.08,0.98,
8B249620     , 8/27/19 04:30        ,6400.8,1216.8,6515.43,0.98,
8B249620     , 8/27/19 04:45        ,6451.2,1209.6,6563.62,0.98,
8B249620     , 8/27/19 05:00        ,6487.2,1209.6,6599.01,0.98,
8B249620     , 8/27/19 05:15        ,6595.2,1231.2,6709.14,0.98,
8B249620     , 8/27/19 05:30        ,6825.6,1245.6,6938.32,0.98,
8B249620     , 8/27/19 05:45        ,6444,1116,6539.92,0.99,
8B249620     , 8/27/19 06:00        ,7286.4,1252.8,7393.32,0.99,
8B249620     , 8/27/19 06:15        ,7308,1281.6,7419.53,0.98,
8B249620     , 8/27/19 06:30        ,7149.6,1094.4,7232.88,0.99,
8B249620     , 8/27/19 06:45        ,7192.8,1144.8,7283.33,0.99,
8B249620     , 8/27/19 07:00        ,7164,1188,7261.83,0.99,
8B249620     , 8/27/19 07:15        ,7272,1231.2,7375.49,0.99,
8B249620     , 8/27/19 07:30        ,7329.6,1260,7437.11,0.99,
8B249620     , 8/27/19 07:45        ,7437.6,1353.6,7559.77,0.98,
8B249620     , 8/27/19 08:00        ,8035.2,1562.4,8185.69,0.98,
8B249620     , 8/27/19 08:15        ,8193.6,1749.6,8378.32,0.98,
8B249620     , 8/27/19 08:30        ,8164.8,1857.6,8373.45,0.98,
8B249620     , 8/27/19 08:45        ,7970.4,1936.8,8202.35,0.97,
8B249620     , 8/27/19 09:00        ,7761.6,2109.6,8043.19,0.96,
8B249620     , 8/27/19 09:15        ,7394.4,2188.8,7711.55,0.96,
8B249620     , 8/27/19 09:30        ,7084.8,2253.6,7434.59,0.95,
8B249620     , 8/27/19 09:45        ,6962.4,2354.4,7349.71,0.95,
8B249620     , 8/27/19 10:00        ,6804,2419.2,7221.28,0.94,
8B249620     , 8/27/19 10:15        ,7106.4,2520,7539.98,0.94,
8B249620     , 8/27/19 10:30        ,7516.8,2541.6,7934.86,0.95,
8B249620     , 8/27/19 10:45        ,7113.6,2620.8,7581.02,0.94,
8B249620     , 8/27/19 11:00        ,8445.6,2512.8,8811.49,0.96,
8B249620     , 8/27/19 11:15        ,9093.6,2548.8,9444.04,0.96,
8B249620     , 8/27/19 11:30        ,9374.4,2484,9697.92,0.97,
8B249620     , 8/27/19 11:45        ,9367.2,2404.8,9670.96,0.97,
8B249620     , 8/27/19 12:00        ,9136.8,2541.6,9483.71,0.96,
8B249620     , 8/27/19 12:15        ,7905.6,2736,8365.66,0.95,
8B249620     , 8/27/19 12:30        ,7696.8,2757.6,8175.88,0.94,
8B249620     , 8/27/19 12:45        ,8409.6,2692.8,8830.21,0.95,
8B249620     , 8/27/19 13:00        ,9468,2491.2,9790.26,0.97,
8B249620     , 8/27/19 13:15        ,9568.8,2512.8,9893.23,0.97,
8B249620     , 8/27/19 13:30        ,9151.2,2527.2,9493.75,0.96,
8B249620     , 8/27/19 13:45        ,8928,2534.4,9280.75,0.96,
8B249620     , 8/27/19 14:00        ,8467.2,2700,8887.26,0.95,
8B249620     , 8/27/19 14:15        ,8056.8,2786.4,8525.02,0.95,
8B249620     , 8/27/19 14:30        ,8064,2815.2,8541.28,0.94,
8B249620     , 8/27/19 14:45        ,8438.4,2887.2,8918.66,0.95,
8B249620     , 8/27/19 15:00        ,9547.2,2714.4,9925.57,0.96,
8B249620     , 8/27/19 15:15        ,9475.2,2793.6,9878.44,0.96,
8B249620     , 8/27/19 15:30        ,9518.4,2743.2,9905.81,0.96,
8B249620     , 8/27/19 15:45        ,10504.8,2678.4,10840.88,0.97,
8B249620     , 8/27/19 16:00        ,10152,2707.2,10506.76,0.97,
8B249620     , 8/27/19 16:15        ,10476,2592,10791.9,0.97,
8B249620     , 8/27/19 16:30        ,10440,2628,10765.69,0.97,
8B249620     , 8/27/19 16:45        ,10346.4,2620.8,10673.17,0.97,
8B249620     , 8/27/19 17:00        ,10807.2,2628,11122.14,0.97,
8B249620     , 8/27/19 17:15        ,10936.8,2548.8,11229.87,0.97,
8B249620     , 8/27/19 17:30        ,11426.4,2577.6,11713.52,0.98,
8B249620     , 8/27/19 17:45        ,11678.4,2455.2,11933.69,0.98,
8B249620     , 8/27/19 18:00        ,11836.8,2448,12087.29,0.98,
8B249620     , 8/27/19 18:15        ,11880,2433.6,12126.7,0.98,
8B249620     , 8/27/19 18:30        ,11894.4,2383.2,12130.8,0.98,
8B249620     , 8/27/19 18:45        ,11736,2311.2,11961.41,0.98,
8B249620     , 8/27/19 19:00        ,11606.4,2361.6,11844.23,0.98,
8B249620     , 8/27/19 19:15        ,11692.8,2455.2,11947.79,0.98,
8B249620     , 8/27/19 19:30        ,11923.2,2469.6,12176.27,0.98,
8B249620     , 8/27/19 19:45        ,11656.8,2390.4,11899.37,0.98,
8B249620     , 8/27/19 20:00        ,11512.8,2361.6,11752.52,0.98,
8B249620     , 8/27/19 20:15        ,11354.4,2347.2,11594.47,0.98,
8B249620     , 8/27/19 20:30        ,11217.6,2318.4,11454.67,0.98,
8B249620     , 8/27/19 20:45        ,10864.8,2210.4,11087.37,0.98,
8B249620     , 8/27/19 21:00        ,10641.6,2217.6,10870.21,0.98,
8B249620     , 8/27/19 21:15        ,10332,2131.2,10549.51,0.98,
8B249620     , 8/27/19 21:30        ,10072.8,2023.2,10273.98,0.98,
8B249620     , 8/27/19 21:45        ,9777.6,2073.6,9995.06,0.98,
8B249620     , 8/27/19 22:00        ,9525.6,2059.2,9745.63,0.98,
8B249620     , 8/27/19 22:15        ,9223.2,1958.4,9428.83,0.98,
8B249620     , 8/27/19 22:30        ,8827.2,1879.2,9025.01,0.98,
8B249620     , 8/27/19 22:45        ,8517.6,1843.2,8714.75,0.98,
8B249620     , 8/27/19 23:00        ,8143.2,1706.4,8320.07,0.98,
8B249620     , 8/27/19 23:15        ,7920,1656,8091.28,0.98,
8B249620     , 8/27/19 23:30        ,7639.2,1540.8,7793.04,0.98,
8B249620     , 8/27/19 23:45        ,7452,1540.8,7609.62,0.98,
8B249620     , 8/28/19 00:00        ,7236,1468.8,7383.57,0.98,
8B249620     , 8/28/19 00:15        ,7070.4,1418.4,7211.27,0.98,
8B249620     , 8/28/19 00:30        ,6904.8,1389.6,7043.24,0.98,
8B249620     , 8/28/19 00:45        ,6811.2,1389.6,6951.51,0.98,
8B249620     , 8/28/19 01:00        ,6660,1339.2,6793.31,0.98,
8B249620     , 8/28/19 01:15        ,6609.6,1288.8,6734.08,0.98,
8B249620     , 8/28/19 01:30        ,6566.4,1310.4,6695.88,0.98,
8B249620     , 8/28/19 01:45        ,6415.2,1245.6,6535.01,0.98,
8B249620     , 8/28/19 02:00        ,6379.2,1260,6502.44,0.98,
8B249620     , 8/28/19 02:15        ,6300,1252.8,6423.36,0.98,
8B249620     , 8/28/19 02:30        ,6300,1296,6431.92,0.98,
8B249620     , 8/28/19 02:45        ,6372,1317.6,6506.8,0.98,
8B249620     , 8/28/19 03:00        ,6357.6,1324.8,6494.16,0.98,
8B249620     , 8/28/19 03:15        ,6400.8,1274.4,6526.43,0.98,
8B249620     , 8/28/19 03:30        ,6285.6,1267.2,6412.06,0.98,
8B249620     , 8/28/19 03:45        ,6400.8,1281.6,6527.84,0.98,
8B249620     , 8/28/19 04:00        ,6580.8,1310.4,6710,0.98,
8B249620     , 8/28/19 04:15        ,6544.8,1260,6664.98,0.98,
8B249620     , 8/28/19 04:30        ,6019.2,1173.6,6132.54,0.98,
8B249620     , 8/28/19 04:45        ,5839.2,1137.6,5948.98,0.98,
8B249620     , 8/28/19 05:00        ,5860.8,1080,5959.48,0.98,
8B249620     , 8/28/19 05:15        ,5990.4,1080,6086.98,0.98,
8B249620     , 8/28/19 05:30        ,6084,1065.6,6176.61,0.99,
8B249620     , 8/28/19 05:45        ,6328.8,1094.4,6422.73,0.99,
8B249620     , 8/28/19 06:00        ,6501.6,1108.8,6595.47,0.99,
8B249620     , 8/28/19 06:15        ,6559.2,1116,6653.46,0.99,
8B249620     , 8/28/19 06:30        ,6451.2,878.4,6510.73,0.99,
8B249620     , 8/28/19 06:45        ,6552,1051.2,6635.79,0.99,
8B249620     , 8/28/19 07:00        ,6688.8,1087.2,6776.58,0.99,
8B249620     , 8/28/19 07:15        ,6868.8,1188,6970.78,0.99,
8B249620     , 8/28/19 07:30        ,6876,1274.4,6993.1,0.98,
8B249620     , 8/28/19 07:45        ,7279.2,1267.2,7388.68,0.99,
8B249620     , 8/28/19 08:00        ,6616.8,1425.6,6768.63,0.98,
8B249620     , 8/28/19 08:15        ,7084.8,1548,7251.94,0.98,
8B249620     , 8/28/19 08:30        ,8035.2,1540.8,8181.6,0.98,
8B249620     , 8/28/19 08:45        ,7200,1670.4,7391.23,0.97,
8B249620     , 8/28/19 09:00        ,6544.8,1828.8,6795.51,0.96,
8B249620     , 8/28/19 09:15        ,6148.8,1936.8,6446.62,0.95,
8B249620     , 8/28/19 09:30        ,6105.6,2109.6,6459.78,0.95,
8B249620     , 8/28/19 09:45        ,6026.4,2196,6414.04,0.94,
8B249620     , 8/28/19 10:00        ,5940,2275.2,6360.83,0.93,
8B249620     , 8/28/19 10:15        ,6127.2,2304,6546.07,0.94,
8B249620     , 8/28/19 10:30        ,7495.2,2080.8,7778.67,0.96,
8B249620     , 8/28/19 10:45        ,6883.2,2174.4,7218.48,0.95,
8B249620     , 8/28/19 11:00        ,6422.4,2311.2,6825.6,0.94,
8B249620     , 8/28/19 11:15        ,7416,2260.8,7752.95,0.96,
8B249620     , 8/28/19 11:30        ,7005.6,2390.4,7402.19,0.95,
8B249620     , 8/28/19 11:45        ,7185.6,2498.4,7607.55,0.94,
8B249620     , 8/28/19 12:00        ,8157.6,2455.2,8519.06,0.96,
8B249620     , 8/28/19 12:15        ,8568,2390.4,8895.2,0.96,
8B249620     , 8/28/19 12:30        ,8596.8,2448,8938.55,0.96,
8B249620     , 8/28/19 12:45        ,7286.4,2599.2,7736.11,0.94,
8B249620     , 8/28/19 13:00        ,8496,2440.8,8839.66,0.96,
8B249620     , 8/28/19 13:15        ,9468,2361.6,9758.08,0.97,
8B249620     , 8/28/19 13:30        ,9691.2,2390.4,9981.65,0.97,
8B249620     , 8/28/19 13:45        ,9244.8,2584.8,9599.35,0.96,
8B249620     , 8/28/19 14:00        ,9633.6,2678.4,9999,0.96,
8B249620     , 8/28/19 14:15        ,9907.2,2728.8,10276.14,0.96,
8B249620     , 8/28/19 14:30        ,9280.8,2887.2,9719.53,0.95,
8B249620     , 8/28/19 14:45        ,10274.4,2836.8,10658.83,0.96,
8B249620     , 8/28/19 15:00        ,10396.8,2772,10759.99,0.97,
8B249620     , 8/28/19 15:15        ,10908,2800.8,11261.84,0.97,
8B249620     , 8/28/19 15:30        ,11520,2635.2,11817.56,0.97,
8B249620     , 8/28/19 15:45        ,11167.2,2656.8,11478.89,0.97,
8B249620     , 8/28/19 16:00        ,11368.8,2628,11668.59,0.97,
8B249620     , 8/28/19 16:15        ,11757.6,2671.2,12057.22,0.98,
8B249620     , 8/28/19 16:30        ,12254.4,2534.4,12513.73,0.98,
8B249620     , 8/28/19 16:45        ,11959.2,2404.8,12198.59,0.98,
8B249620     , 8/28/19 17:00        ,12254.4,2440.8,12495.11,0.98,
8B249620     , 8/28/19 17:15        ,11880,2412,12122.38,0.98,
8B249620     , 8/28/19 17:30        ,12060,2412,12298.83,0.98,
8B249620     , 8/28/19 17:45        ,12038.4,2318.4,12259.61,0.98,
8B249620     , 8/28/19 18:00        ,11995.2,2289.6,12211.76,0.98,
8B249620     , 8/28/19 18:15        ,11973.6,2376,12207.07,0.98,
8B249620     , 8/28/19 18:30        ,11865.6,2318.4,12089.97,0.98,
8B249620     , 8/28/19 18:45        ,11757.6,2268,11974.35,0.98,
8B249620     , 8/28/19 19:00        ,11635.2,2304,11861.13,0.98,
8B249620     , 8/28/19 19:15        ,11548.8,2412,11797.99,0.98,
8B249620     , 8/28/19 19:30        ,11325.6,2383.2,11573.63,0.98,
8B249620     , 8/28/19 19:45        ,11260.8,2332.8,11499.89,0.98,
8B249620     , 8/28/19 20:00        ,11368.8,2361.6,11611.49,0.98,
8B249620     , 8/28/19 20:15        ,11728.8,2354.4,11962.77,0.98,
8B249620     , 8/28/19 20:30        ,11232,2275.2,11460.12,0.98,
8B249620     , 8/28/19 20:45        ,10936.8,2239.2,11163.67,0.98,
8B249620     , 8/28/19 21:00        ,10627.2,2217.6,10856.11,0.98,
8B249620     , 8/28/19 21:15        ,10389.6,2167.2,10613.22,0.98,
8B249620     , 8/28/19 21:30        ,10252.8,2138.4,10473.43,0.98,
8B249620     , 8/28/19 21:45        ,9972,2088,10188.25,0.98,
8B249620     , 8/28/19 22:00        ,9612,2001.6,9818.19,0.98,
8B249620     , 8/28/19 22:15        ,9374.4,2001.6,9585.71,0.98,
8B249620     , 8/28/19 22:30        ,9021.6,1908,9221.16,0.98,
8B249620     , 8/28/19 22:45        ,8661.6,1872,8861.59,0.98,
8B249620     , 8/28/19 23:00        ,8287.2,1778.4,8475.87,0.98,
8B249620     , 8/28/19 23:15        ,8056.8,1713.6,8237.02,0.98,
8B249620     , 8/28/19 23:30        ,7833.6,1648.8,8005.24,0.98,
8B249620     , 8/28/19 23:45        ,7552.8,1540.8,7708.36,0.98,
8B249620     , 8/29/19 00:00        ,7430.4,1548,7589.94,0.98,
8B249620     , 8/29/19 00:15        ,7344,1540.8,7503.89,0.98,
8B249620     , 8/29/19 00:30        ,7149.6,1440,7293.17,0.98,
8B249620     , 8/29/19 00:45        ,7005.6,1425.6,7149.18,0.98,
8B249620     , 8/29/19 01:00        ,6832.8,1396.8,6974.11,0.98,
8B249620     , 8/29/19 01:15        ,6768,1382.4,6907.74,0.98,
8B249620     , 8/29/19 01:30        ,6681.6,1368,6820.21,0.98,
8B249620     , 8/29/19 01:45        ,6530.4,1274.4,6653.59,0.98,
8B249620     , 8/29/19 02:00        ,6458.4,1274.4,6582.93,0.98,
8B249620     , 8/29/19 02:15        ,6458.4,1317.6,6591.43,0.98,
8B249620     , 8/29/19 02:30        ,6422.4,1332,6559.07,0.98,
8B249620     , 8/29/19 02:45        ,6415.2,1303.2,6546.23,0.98,
8B249620     , 8/29/19 03:00        ,6444,1317.6,6577.32,0.98,
8B249620     , 8/29/19 03:15        ,6508.8,1303.2,6637.98,0.98,
8B249620     , 8/29/19 03:30        ,6458.4,1274.4,6582.93,0.98,
8B249620     , 8/29/19 03:45        ,6537.6,1238.4,6653.86,0.98,
8B249620     , 8/29/19 04:00        ,6552,1224,6665.35,0.98,
8B249620     , 8/29/19 04:15        ,6710.4,1267.2,6829,0.98,
8B249620     , 8/29/19 04:30        ,6278.4,1166.4,6385.83,0.98,
8B249620     , 8/29/19 04:45        ,6091.2,1116,6192.59,0.98,
8B249620     , 8/29/19 05:00        ,6163.2,1116,6263.42,0.98,
8B249620     , 8/29/19 05:15        ,6350.4,1137.6,6451.49,0.98,
8B249620     , 8/29/19 05:30        ,6436.8,1130.4,6535.3,0.98,
8B249620     , 8/29/19 05:45        ,6681.6,1137.6,6777.75,0.99,
8B249620     , 8/29/19 06:00        ,6840,1137.6,6933.95,0.99,
8B249620     , 8/29/19 06:15        ,6861.6,1195.2,6964.92,0.99,
8B249620     , 8/29/19 06:30        ,6890.4,1008,6963.74,0.99,
8B249620     , 8/29/19 06:45        ,6717.6,734.4,6757.62,0.99,
8B249620     , 8/29/19 07:00        ,6840,676.8,6873.4,1,
8B249620     , 8/29/19 07:15        ,7329.6,784.8,7371.5,0.99,
8B249620     , 8/29/19 07:30        ,7344,849.6,7392.98,0.99,
8B249620     , 8/29/19 07:45        ,7394.4,928.8,7452.5,0.99,
8B249620     , 8/29/19 08:00        ,7552.8,1080,7629.63,0.99,
8B249620     , 8/29/19 08:15        ,7473.6,1144.8,7560.77,0.99,
8B249620     , 8/29/19 08:30        ,7473.6,1238.4,7575.51,0.99,
8B249620     , 8/29/19 08:45        ,7308,1346.4,7430.99,0.98,
8B249620     , 8/29/19 09:00        ,7099.2,1440,7243.77,0.98,
8B249620     , 8/29/19 09:15        ,6703.2,1490.4,6866.89,0.98,
8B249620     , 8/29/19 09:30        ,6537.6,1540.8,6716.72,0.97,
8B249620     , 8/29/19 09:45        ,6242.4,1605.6,6445.58,0.97,
8B249620     , 8/29/19 10:00        ,6271.2,1720.8,6503.01,0.96,
8B249620     , 8/29/19 10:15        ,6256.8,1785.6,6506.61,0.96,
8B249620     , 8/29/19 10:30        ,6480,1792.8,6723.43,0.96,
8B249620     , 8/29/19 10:45        ,6552,1807.2,6796.67,0.96,
8B249620     , 8/29/19 11:00        ,6544.8,2592,7039.38,0.93,
8B249620     , 8/29/19 11:15        ,6645.6,2620.8,7143.71,0.93,
8B249620     , 8/29/19 11:30        ,6897.6,2642.4,7386.42,0.93,
8B249620     , 8/29/19 11:45        ,7092,2728.8,7598.87,0.93,
8B249620     , 8/29/19 12:00        ,7610.4,2750.4,8092.15,0.94,
8B249620     , 8/29/19 12:15        ,9000,2592,9365.81,0.96,
8B249620     , 8/29/19 12:30        ,9986.4,2440.8,10280.35,0.97,
8B249620     , 8/29/19 12:45        ,10058.4,2455.2,10353.71,0.97,
8B249620     , 8/29/19 13:00        ,9734.4,2491.2,10048.12,0.97,
8B249620     , 8/29/19 13:15        ,9676.8,2448,9981.64,0.97,
8B249620     , 8/29/19 13:30        ,10188,2476.8,10484.74,0.97,
8B249620     , 8/29/19 13:45        ,9057.6,2599.2,9423.16,0.96,
8B249620     , 8/29/19 14:00        ,9144,2606.4,9508.21,0.96,
8B249620     , 8/29/19 14:15        ,9676.8,2613.6,10023.54,0.97,
8B249620     , 8/29/19 14:30        ,9842.4,2642.4,10190.93,0.97,
8B249620     , 8/29/19 14:45        ,10584,2570.4,10891.65,0.97,
8B249620     , 8/29/19 15:00        ,10144.8,2635.2,10481.47,0.97,
8B249620     , 8/29/19 15:15        ,9093.6,2880,9538.76,0.95,
8B249620     , 8/29/19 15:30        ,9338.4,2858.4,9766.07,0.96,
8B249620     , 8/29/19 15:45        ,9792,2836.8,10194.64,0.96,
8B249620     , 8/29/19 16:00        ,10418.4,2944.8,10826.58,0.96,
8B249620     , 8/29/19 16:15        ,11484,2743.2,11807.09,0.97,
8B249620     , 8/29/19 16:30        ,11260.8,2721.6,11585.02,0.97,
8B249620     , 8/29/19 16:45        ,11484,2577.6,11769.72,0.98,
8B249620     , 8/29/19 17:00        ,11455.2,2606.4,11747.98,0.98,
8B249620     , 8/29/19 17:15        ,11815.2,2462.4,12069.07,0.98,
8B249620     , 8/29/19 17:30        ,11570.4,2354.4,11807.51,0.98,
8B249620     , 8/29/19 17:45        ,11836.8,2260.8,12050.77,0.98,
8B249620     , 8/29/19 18:00        ,11750.4,2232,11960.51,0.98,
8B249620     , 8/29/19 18:15        ,11592,2174.4,11794.17,0.98,
8B249620     , 8/29/19 18:30        ,11505.6,2239.2,11721.47,0.98,
8B249620     , 8/29/19 18:45        ,11332.8,2145.6,11534.12,0.98,
8B249620     , 8/29/19 19:00        ,11109.6,2138.4,11313.53,0.98,
8B249620     , 8/29/19 19:15        ,11095.2,2145.6,11300.75,0.98,
8B249620     , 8/29/19 19:30        ,11181.6,2188.8,11393.81,0.98,
8B249620     , 8/29/19 19:45        ,11124,2167.2,11333.14,0.98,
8B249620     , 8/29/19 20:00        ,11088,2152.8,11295.06,0.98,
8B249620     , 8/29/19 20:15        ,10980,2174.4,11193.23,0.98,
